Tree,Nitrogen,Acclimation,Photo,Cond,Ci,Trmmol,VPD,LA,StmRat,BLCond,Tair,Tleaf,Tleaf_Target,TBlk,CO2R,CO2_Target,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,Press
tree16,LN,6,7.402991895,0.051467514,555.3298399,0.379894928,0.720548605,2,0.5,7.713084698,9.982002258,14.48345375,14C,8.38706398,799.9330444,800,794.803894,9.261886597,9.512375832,73.93371582,75.93325806,300.4370422,998.6166382,98.26664734
tree16,LN,6,7.974493303,0.051473843,734.7206619,0.377934361,0.716808784,2,0.5,7.713084698,9.928014755,14.40565205,14C,8.33159256,999.786499,1000,994.2277832,9.216467857,9.465675354,73.83959198,75.83616638,300.4379578,998.7846069,98.26918793
tree16,LN,6,8.303806707,0.052140711,925.0942859,0.385353266,0.721571113,2,0.5,7.713084698,9.918092728,14.42567348,14C,8.32174015,1199.817261,1200,1193.983032,9.18513298,9.439245224,73.63499451,75.67214966,300.4308777,998.6437378,98.26586151
tree16,LN,6,8.630315356,0.052496799,1114.337596,0.38626217,0.718374477,2,0.5,7.713084698,9.879118919,14.36508083,14C,8.280462265,1399.858887,1400,1393.755005,9.152204514,9.406932831,73.5566864,75.6039505,300.4209595,998.7556763,98.25756836
tree16,LN,6,8.905496364,0.052269151,1302.300891,0.384393691,0.717979857,2,0.5,7.713084698,9.85349369,14.33041096,14C,8.25271225,1599.959839,1600,1593.623413,9.12047863,9.373980522,73.42388153,75.46468353,300.4241028,998.6724854,98.25244141
tree16,LN,6,9.547144458,0.05228689,1677.531813,0.384290851,0.717567191,2,0.5,7.713084698,9.83378315,14.30329704,14C,8.23349762,1999.94751,2000,1993.081543,9.095464706,9.348916054,73.31948853,75.36258698,300.4112244,998.8034668,98.25265503
tree16,LN,6,3.018444445,0.050498853,199.3930622,0.287766005,0.557387399,2,0.5,7.713084698,7.638047695,11.65701389,10C,6.124982357,299.9111938,300,297.8447571,8.141077995,8.331048012,76.15091705,77.9278717,300.4354248,1001.727539,98.27477264
tree16,LN,6,1.846037381,0.043173705,128.587304,0.242349655,0.548650419,2,0.5,7.713084698,7.113131046,11.37598801,10C,5.547166348,200.066864,200,198.8058624,8.002194405,8.162212372,77.5855484,79.1370163,300.4306946,999.6488647,98.27246094
tree16,LN,6,0.230011844,0.044210057,90.6284832,0.24180508,0.534756228,2,0.5,7.713084698,6.781892776,11.07500648,10C,5.215745449,100.0003204,100,99.83112335,7.872440815,8.032125473,78.08091736,79.664711,300.4206848,998.7357178,98.27081299
tree16,LN,6,-0.722256835,0.046125353,75.05531444,0.249773214,0.529635362,2,0.5,7.713084698,6.618283272,10.91663742,10C,5.049752712,49.947258,50,50.41967392,7.778246403,7.94319725,78.01967621,79.67421722,300.4400635,998.2493286,98.2711792
tree16,LN,6,3.564989826,0.049256022,278.1674287,0.265745669,0.527939968,2,0.5,7.713084698,6.495389938,10.80233479,10C,4.921812057,399.9793396,400,397.5357971,7.684128284,7.85964489,77.72883606,79.50427246,300.4353943,998.3486938,98.26919556
tree16,LN,6,4.090245852,0.048049429,257.4987269,0.258219548,0.525815313,2,0.5,7.713084698,6.382732391,10.68597698,10C,4.807184219,400.0475464,400,397.2564697,7.608940125,7.779494286,77.56486511,79.30348206,300.4450073,998.5908813,98.26519012
tree16,LN,6,5.040271588,0.049448541,428.0667562,0.266035802,0.526499373,2,0.5,7.713084698,6.313443184,10.62384319,10C,4.74173975,599.9442749,600,596.4833374,7.543003082,7.718735695,77.25659943,79.05647278,300.4363708,998.3875122,98.25965881
tree16,LN,6,5.641909951,0.049353058,605.96874,0.268868173,0.533155244,2,0.5,7.713084698,6.292415619,10.64978886,10C,4.715463638,799.9204712,800,796.0223389,7.495710373,7.673315048,76.88671875,78.70848846,300.4482422,998.506897,98.26358032
tree16,LN,6,5.892807212,0.049957716,798.2123759,0.273289693,0.535415602,2,0.5,7.713084698,6.273714542,10.63552761,10C,4.696767807,999.9874268,1000,995.883606,7.457383633,7.637914181,76.59192657,78.44608307,300.4503479,998.4874268,98.26305389
tree16,LN,6,6.207077415,0.049662678,984.9618948,0.271007668,0.534109149,2,0.5,7.713084698,6.237469673,10.57855511,10C,4.657865524,1199.959473,1200,1195.611938,7.422489643,7.601519108,76.42546844,78.26883698,300.4506531,998.4666138,98.26437378
tree16,LN,6,6.469664781,0.050076874,1176.336613,0.273937218,0.535443981,2,0.5,7.713084698,6.224600315,10.56188011,10C,4.642206192,1400.076172,1400,1395.514893,7.392663956,7.573640347,76.18412018,78.04914856,300.4397583,998.5358276,98.26194
tree16,LN,6,6.787945803,0.049823406,1362.917907,0.273891384,0.538040699,2,0.5,7.713084698,6.192026138,10.55916977,10C,4.61278677,1599.998535,1600,1595.188843,7.364293575,7.545251369,76.05865479,77.92759705,300.4289551,998.6108398,98.25685883
tree16,LN,6,7.052416807,0.050393353,1753.050211,0.276447612,0.536953584,2,0.5,7.713084698,6.190842152,10.52500153,10C,4.607737064,1999.82019,2000,1994.758423,7.34431076,7.526952267,75.85579681,77.74221039,300.4429932,998.652832,98.25339508
tree16,LN,6,2.746405223,0.07638657,238.1700828,0.31791709,0.409446688,2,0.5,7.713084698,3.863779306,7.657959461,6C,2.373646021,299.8755493,300,297.9846497,6.32960701,6.539810658,76.8925705,79.4461441,300.5066528,1001.842468,98.2611618
tree16,LN,6,1.416653368,0.042510137,144.4448052,0.177956851,0.410134485,2,0.5,7.713084698,3.327361345,7.401217461,6C,1.776426792,200.1392212,200,199.1727448,6.228823185,6.346514702,78.58750916,80.07240295,300.493103,1001.332031,98.26416779
tree16,LN,6,0.108092002,0.038650651,94.84460808,0.157799482,0.399873996,2,0.5,7.713084698,3.016539097,7.110431671,6C,1.461074233,100.0599289,100,99.97748566,6.138975143,6.243346214,79.17956543,80.52572632,300.4937744,1001.893921,98.26833344
tree16,LN,6,-0.258620965,0.040968491,60.1229593,0.166859197,0.399076224,2,0.5,7.713084698,2.861811638,7.006259441,6C,1.300377607,50.17173767,50,50.33828735,6.067403793,6.177780628,79.12336731,80.56276703,300.4767761,1000.785828,98.27306366
tree16,LN,6,2.980286443,0.043264681,285.2414039,0.174250682,0.394818841,2,0.5,7.713084698,2.717056036,6.860825062,6C,1.15291357,400.2293091,400,398.1993713,6.003622532,6.118898392,79.10696411,80.62590027,300.4696045,999.6112061,98.28150177
tree16,LN,6,2.983387206,0.041951542,281.5825295,0.168152972,0.392888603,2,0.5,7.713084698,2.607823849,6.748479366,6C,1.044707179,400.1166382,400,398.0861511,5.949361324,6.060616016,79.00271606,80.48008728,300.4526978,1000.69635,98.28141785
tree16,LN,6,3.716239775,0.045478015,462.6224527,0.182979773,0.394544342,2,0.5,7.713084698,2.57051754,6.729127884,6C,1.008174896,600.0025635,600,597.4560547,5.909684658,6.030751705,78.67966461,80.29151154,300.4554443,1000.628845,98.27568054
tree16,LN,6,3.676787581,0.046648935,666.264851,0.189867493,0.399190749,2,0.5,7.713084698,2.575356722,6.7648139,6C,1.009589434,800.3673096,800,797.8190308,5.88234663,6.00797224,78.29094696,79.96295166,300.4590759,1001.87207,98.27843475
tree16,LN,6,3.815154462,0.047596753,862.4244329,0.194084564,0.4000023,2,0.5,7.713084698,2.552147627,6.738721371,6C,0.984639883,1000.118958,1000,997.4505615,5.853056908,5.981475353,78.03236389,79.74442291,300.460968,999.4785156,98.28168488
tree16,LN,6,4.648441933,0.04421324,1020.816104,0.179615959,0.398367857,2,0.5,7.713084698,2.476924181,6.651642323,6C,0.906848431,1200.341675,1200,1197.10437,5.819123745,5.937973022,77.99796295,79.59098053,300.4635925,999.5620728,98.28385162
tree16,LN,6,3.957753926,0.046605928,1251.875784,0.190199321,0.400338046,2,0.5,7.713084698,2.478551865,6.660634518,6C,0.912395775,1399.954468,1400,1397.143311,5.797832012,5.923678875,77.70920563,79.39595795,300.4804993,999.6598511,98.29097748
tree16,LN,6,4.373814548,0.045276253,1431.412441,0.184143364,0.398926862,2,0.5,7.713084698,2.454260111,6.610807896,6C,0.885910571,1599.762939,1600,1596.655762,5.781826019,5.903678894,77.63075256,79.26683044,300.4545288,998.1603394,98.29349518
tree16,LN,6,4.65307414,0.049059822,1831.399126,0.20254498,0.405148376,2,0.5,7.713084698,2.50823307,6.697163582,6C,0.936512172,2000.056274,2000,1996.689819,5.765552998,5.899579048,77.11750793,78.91017914,300.4640503,1000.585571,98.29602814
tree16,LN,6,1.736923636,0.061973551,252.169911,0.209387347,0.332534202,2,0.5,7.713084698,1.146140575,4.341216087,2C,0.013620358,300.0188293,300,298.8209229,4.987119675,5.125792503,73.54183197,75.58675385,300.4396362,1001.753845,98.30768585
tree16,LN,6,1.436832355,0.057055633,157.3258528,0.208867099,0.360005495,2,0.5,7.713084698,1.299273014,4.798433781,2C,0.003207014,199.9079895,200,198.9237976,4.984778881,5.123114109,72.69909668,74.71659851,300.425354,1000.22168,98.30318451
tree16,LN,6,0.003102673,0.037745431,99.47578882,0.129433076,0.336486267,2,0.5,7.713084698,1.076405406,4.192996025,2C,0.016392186,100.1685028,100,100.1578064,4.91184473,4.997585773,72.79662323,74.06735992,300.4074097,998.9195557,98.30821991
tree16,LN,6,-0.669692733,0.054743685,69.62202113,0.184393068,0.331281715,2,0.5,7.713084698,1.014104128,3.982742071,2C,0.019931162,49.81519318,50,50.25487137,4.804877281,4.927031994,71.53255463,73.35112762,300.4133911,999.0029907,98.30971527
tree16,LN,6,1.378807479,0.057409638,358.3068013,0.196485716,0.336749367,2,0.5,7.713084698,1.015533805,3.969676256,2C,0.020599604,400.0359802,400,399.0658264,4.733520985,4.863696575,70.46446228,72.40229034,300.409729,998.8106689,98.31178284
tree16,LN,6,2.051463538,0.056906342,338.6034126,0.198853722,0.343809535,2,0.5,7.713084698,1.021326184,3.989595175,2C,0.020089837,400.1402893,400,398.7217407,4.67172575,4.80347681,69.51583099,71.4763031,300.4128113,998.7363892,98.31217957
tree16,LN,6,2.521148081,0.056359506,523.2961533,0.200624008,0.350202817,2,0.5,7.713084698,1.032525182,4.016209602,2C,0.020774528,600.2902832,600,598.5319824,4.621256828,4.754179955,68.70661926,70.68286133,300.4295959,998.5725098,98.30817413
tree16,LN,6,2.831537043,0.055472233,711.5082631,0.201466901,0.357237318,2,0.5,7.713084698,1.047419548,4.067790508,2C,0.019202596,800.0872192,800,798.0950928,4.579624653,4.713118076,68.01030731,69.99276733,300.4153442,998.4362793,98.30187988
tree16,LN,6,2.757458987,0.055079507,911.8196838,0.203117751,0.36271018,2,0.5,7.713084698,1.054754615,4.103898048,2C,0.019014336,1000.050354,1000,998.0796509,4.544131279,4.678721428,67.44636536,69.44403076,300.419342,998.4785156,98.30012512
tree16,LN,6,2.932495735,0.054080413,1103.71204,0.20130445,0.366070343,2,0.5,7.713084698,1.040907621,4.09388876,2C,0.020279175,1200.000244,1200,1197.887451,4.505317688,4.638710976,66.93623352,68.91808319,300.4208984,998.6975708,98.29901886
tree16,LN,6,2.949325953,0.053898596,1301.525495,0.201282451,0.367254121,2,0.5,7.713084698,1.039975166,4.056260109,2C,0.020052439,1399.86438,1400,1397.713623,4.471371174,4.604754448,66.43405914,68.41581726,300.4208679,998.6431274,98.29563141
tree16,LN,6,2.563232637,0.053166169,1510.68368,0.200675423,0.371125838,2,0.5,7.713084698,1.047294974,4.08129549,2C,0.021467941,1599.639038,1600,1597.719238,4.447455883,4.580434799,66.03831482,68.01285553,300.4329529,998.6191406,98.28729248
tree16,LN,6,3.323269777,0.052202095,1883.381992,0.197980057,0.372854316,2,0.5,7.713084698,1.038417101,4.071065426,2C,0.020183425,2000.150146,2000,1997.674438,4.425742149,4.556943417,65.75652313,67.70587921,300.4206848,998.8780518,98.28520966
tree18,LN,6,-0.095049454,0.004567447,326.95159,0.059943594,1.2640791,2,0.5,7.713084698,15.22954559,20.15205574,18C,13.65972424,300.175354,300,300.2266541,11.23352814,11.27298737,63.38309479,63.60573959,300.4004517,1000.602661,97.99721527
tree18,LN,6,-0.34420744,0.003961501,334.0713883,0.049743141,1.209618782,2,0.5,7.713084698,14.65144634,19.78428078,18C,13.04528236,200.1376038,200,200.3601227,11.25190544,11.28464794,65.89282227,66.08456421,300.4157104,1000.666992,97.9941864
tree18,LN,6,-1.082046485,0.004141555,512.8681999,0.050769471,1.180899054,2,0.5,7.713084698,14.35663128,19.59282303,18C,12.74411011,99.95348358,100,100.6704712,11.26695156,11.30037022,67.23927307,67.43870544,300.4056091,1000.786194,97.97861481
tree18,LN,6,-1.184037791,0.004772387,443.3185981,0.057037612,1.151420126,2,0.5,7.713084698,14.16760159,19.39469528,18C,12.5538826,50.08664322,50,50.87298965,11.27938366,11.31692696,68.13292694,68.35970306,300.4111328,1000.857849,97.96512604
tree18,LN,6,1.160431282,0.00574733,71.61905501,0.067728738,1.135598156,2,0.5,7.713084698,14.06216812,19.28762627,18C,12.44720936,400.1109924,400,399.3204346,11.28004169,11.3246212,68.60766602,68.87880707,300.4148865,1001.06311,97.97018433
tree18,LN,6,1.046160871,0.006502065,136.6002656,0.076138847,1.128640347,2,0.5,7.713084698,13.98959351,19.23869705,18C,12.37641239,399.9609375,400,399.2442017,11.27515602,11.32527256,68.90545654,69.21173096,300.4060364,1001.114319,97.97577667
tree18,LN,6,2.424970494,0.007671973,85.9510328,0.088960581,1.117839015,2,0.5,7.713084698,13.93923855,19.15693665,18C,12.32688999,600.1168213,600,598.4668579,11.26099396,11.31955242,69.04343414,69.40246582,300.395813,1001.034302,97.97475433
tree18,LN,6,4.120993129,0.00896804,53.54451669,0.104806521,1.126853754,2,0.5,7.713084698,13.9379673,19.21395683,18C,12.32857037,800.2719116,800,797.4727173,11.23867607,11.30766201,68.91705322,69.34008789,300.4131165,1000.940613,97.98153687
tree18,LN,6,4.841299819,0.008534471,78.29478215,0.099414359,1.123281221,2,0.5,7.713084698,13.91991901,19.1795063,18C,12.30293846,1000.094849,1000,996.805603,11.22849655,11.29393768,68.94314575,69.34495544,300.3969421,1001.081604,97.99263
tree18,LN,6,6.07291947,0.008993574,102.3664701,0.104568951,1.121470469,2,0.5,7.713084698,13.88809776,19.15671921,18C,12.27047825,1200.061523,1200,1195.935059,11.20961666,11.27845097,68.9797821,69.40335846,300.4013062,1001.096069,98.00714111
tree18,LN,6,7.361019308,0.009034111,76.35935297,0.104538743,1.116208682,2,0.5,7.713084698,13.85878944,19.10726929,18C,12.24466801,1399.983521,1400,1394.985596,11.19301033,11.26182652,69.01112366,69.43541718,300.3986511,1001.187744,98.01042938
tree18,LN,6,8.437978568,0.00980174,198.9240696,0.112968137,1.112010168,2,0.5,7.713084698,13.84280014,19.06695175,18C,12.22730827,1600.097778,1600,1594.359985,11.17231083,11.2466774,68.96187592,69.42090607,300.3973999,1001.163025,98.02009583
tree18,LN,6,10.98493312,0.010308819,264.9876716,0.119137342,1.115221931,2,0.5,7.713084698,13.84626961,19.07851791,18C,12.2286253,2000.245728,2000,1992.774414,11.15082741,11.22925282,68.81964111,69.30365753,300.4116211,1000.948669,98.02848053
tree18,LN,6,0.422877493,0.015113616,250.6474492,0.140603985,0.90035642,2,0.5,7.713084698,11.54692268,16.22059822,14C,10.01134014,299.9020081,300,299.5924377,9.604223251,9.696921349,68.88956451,69.55447388,300.4172974,1001.224365,97.99103546
tree18,LN,6,-0.250907841,0.012336189,229.3597989,0.113204434,0.887986032,2,0.5,7.713084698,11.00744343,15.94796658,14C,9.431764603,199.7764282,200,199.9284058,9.423186302,9.49783802,70.04830933,70.60324097,300.406311,1001.788879,97.98633575
tree18,LN,6,-0.765987907,0.012288075,198.3855851,0.110610849,0.871241346,2,0.5,7.713084698,10.69258213,15.66648674,14C,9.113497734,100.1660614,100,100.6686096,9.264692307,9.337644577,70.32678223,70.88054657,300.4101257,1001.730347,97.98530579
tree18,LN,6,-1.004208597,0.013024657,172.5452643,0.117646666,0.87443428,2,0.5,7.713084698,10.55242157,15.59253979,14C,8.973010063,49.95633316,50,50.62092209,9.141261101,9.218862534,70.04130554,70.6359024,300.4122314,1001.582458,97.98591614
tree18,LN,6,1.341510278,0.013019805,229.4763874,0.117204775,0.871562829,2,0.5,7.713084698,10.4315834,15.47642517,14C,8.846630096,400.0300903,400,399.105835,9.036488533,9.113806725,69.79747009,70.39466858,300.4120789,1001.892822,97.98402405
tree18,LN,6,1.260041643,0.012513658,233.2651268,0.112400923,0.869737181,2,0.5,7.713084698,10.32265949,15.3751545,14C,8.733963966,400.0176697,400,399.1489563,8.941133499,9.015287399,69.56903076,70.14600372,300.42276,999.5021362,97.98976135
tree18,LN,6,2.61896798,0.012711791,261.9996401,0.114359562,0.871128428,2,0.5,7.713084698,10.26622295,15.31598854,14C,8.677258492,600.0969849,600,598.3079224,8.858424187,8.933876038,69.18110657,69.77035522,300.424408,1000.842346,97.98306274
tree18,LN,6,3.688712113,0.012939328,332.7005728,0.116750343,0.873779034,2,0.5,7.713084698,10.22455597,15.27626133,14C,8.631496429,800.1686401,800,797.6508179,8.784367561,8.86140728,68.79403687,69.39736938,300.4054871,1000.489746,97.98306274
tree18,LN,6,4.47991854,0.01282579,426.8905411,0.115864394,0.87485538,2,0.5,7.713084698,10.18452454,15.2276907,14C,8.595036507,999.9134521,1000,996.8540649,8.718679428,8.795137405,68.46176147,69.06213379,300.4143066,1000.480469,97.98190308
tree18,LN,6,5.794194572,0.01264123,449.7401681,0.1148609,0.879937022,2,0.5,7.713084698,10.15772915,15.22323418,14C,8.566272736,1200.069824,1200,1196.12085,8.66249752,8.738298416,68.14181519,68.73809052,300.4112549,999.5021362,97.98079681
tree18,LN,6,6.763764891,0.012723847,529.6694497,0.115470798,0.878913325,2,0.5,7.713084698,10.1310339,15.16465473,14C,8.536617279,1400.008057,1400,1395.397583,8.606107712,8.682318687,67.81798553,68.41854095,300.3983154,998.6312256,97.97901154
tree18,LN,6,7.64237477,0.012562472,604.0057011,0.114667405,0.884021027,2,0.5,7.713084698,10.11055851,15.16666508,14C,8.520637512,1600.010742,1600,1594.801025,8.55670929,8.632390976,67.52174377,68.11895752,300.409668,1000.621826,97.97990417
tree18,LN,6,9.38824116,0.012433869,763.2923845,0.114520026,0.892035218,2,0.5,7.713084698,10.09911728,15.1984024,14C,8.506669044,1999.787842,2000,1993.386108,8.510789871,8.586371422,67.21299744,67.80989075,300.4349976,998.6809692,97.98307037
tree18,LN,6,0.377191828,0.014408462,254.5911364,0.106963835,0.7206854,2,0.5,7.713084698,7.590506077,12.20997334,10C,6.067762375,300.1141968,300,299.8417358,7.141414642,7.212110519,66.80608368,67.46742249,300.4203491,1001.197693,97.96511078
tree18,LN,6,-0.316689541,0.012800531,237.1725534,0.094499208,0.716603164,2,0.5,7.713084698,7.19440937,12.02827549,10C,5.634741306,199.9197998,200,200.118042,7.018455982,7.080922127,67.4544754,68.05483246,300.4189453,1001.523743,97.95967102
tree18,LN,6,-0.67092032,0.012678033,183.6672482,0.092909971,0.711409046,2,0.5,7.713084698,6.97048378,11.8524828,10C,5.404946804,100.1044159,100,100.544838,6.907001972,6.968422413,67.40637207,68.00577545,300.4294128,1001.564087,97.95433807
tree18,LN,6,-0.699644328,0.012396889,139.8211899,0.090582522,0.709380241,2,0.5,7.713084698,6.816185474,11.72650242,10C,5.247573376,50.04899216,50,50.51169586,6.811276436,6.871162415,67.18107605,67.77174377,300.4379883,1001.685181,97.95590973
tree18,LN,6,1.299651536,0.0127298,232.026803,0.092894106,0.708593938,2,0.5,7.713084698,6.710716724,11.62813091,10C,5.140225887,400.1907043,400,399.3008118,6.72592783,6.787349224,66.82584381,67.43609619,300.4282227,1001.354248,97.96179962
tree18,LN,6,1.047658416,0.012933186,265.619931,0.094316888,0.708212561,2,0.5,7.713084698,6.637427807,11.54902458,10C,5.06749773,400.0220032,400,399.2994995,6.655639648,6.71800518,66.4625473,67.08531952,300.4328308,1001.819824,97.96317291
tree18,LN,6,2.375969404,0.012679945,293.0753339,0.092607014,0.709283223,2,0.5,7.713084698,6.575483322,11.48984814,10C,5.005466461,600.1408081,600,598.5222168,6.591320515,6.65255928,66.10161591,66.71575165,300.4336853,1000.467285,97.96349335
tree18,LN,6,3.288487314,0.013079676,387.9391447,0.095609407,0.709988274,2,0.5,7.713084698,6.531735897,11.43767548,10C,4.959856987,799.9783936,800,797.7383423,6.534101963,6.597332954,65.72681427,66.36286163,300.4179993,1000.542908,97.96556854
tree18,LN,6,4.122319652,0.012785789,472.0322081,0.093952687,0.713705715,2,0.5,7.713084698,6.493253708,11.42509365,10C,4.919107914,1000.083374,1000,997.2767944,6.4858284,6.547962666,65.41330719,66.03996277,300.4380493,999.5884399,97.9640274
tree18,LN,6,5.166664446,0.012622401,530.5070644,0.092431678,0.711199596,2,0.5,7.713084698,6.439527512,11.34732246,10C,4.86734581,1199.989136,1200,1196.476074,6.441960335,6.503091812,65.2056427,65.82441711,300.4363403,999.1436157,97.95481873
tree18,LN,6,5.951620155,0.012806701,639.2928633,0.094177324,0.714224208,2,0.5,7.713084698,6.429284096,11.34153748,10C,4.856182098,1399.952759,1400,1395.90332,6.404750347,6.467037678,64.87380219,65.50470734,300.4407959,999.4200439,97.95334625
tree18,LN,6,6.34200592,0.012249649,752.2739958,0.090471288,0.717235253,2,0.5,7.713084698,6.432320595,11.33826923,10C,4.856528759,1599.977295,1600,1595.659424,6.373888016,6.433725834,64.54360962,65.14954376,300.4428406,999.451416,97.94715881
tree18,LN,6,7.852934616,0.012713323,987.2878987,0.094234845,0.719868884,2,0.5,7.713084698,6.395936489,11.32824326,10C,4.81886673,2000.052368,2000,1994.699707,6.335513115,6.39784193,64.31467438,64.94740295,300.4451294,998.5913086,97.94503021
tree18,LN,6,0.80984147,0.016400725,217.7272288,0.097679934,0.579628383,2,0.5,7.713084698,3.906887293,8.365839958,6C,2.399352312,299.9030762,300,299.3446655,5.289570808,5.354228973,63.84688187,64.62732697,300.5248718,1000.861328,97.92881775
tree18,LN,6,0.016290322,0.012668689,195.7854967,0.07489542,0.575130529,2,0.5,7.713084698,3.501640558,8.169553757,6C,1.955580115,199.7397461,200,199.7189484,5.201459885,5.251045704,64.60012817,65.21595764,300.4977722,1001.179993,97.92657471
tree18,LN,6,-0.654858497,0.012621205,182.2322057,0.073289329,0.564980898,2,0.5,7.713084698,3.232128859,7.907273769,6C,1.679164529,99.98287201,100,100.4138336,5.109586239,5.158114433,64.67744446,65.29171753,300.490448,1001.564819,97.9243927
tree18,LN,6,-1.14134972,0.012748255,192.9102244,0.07390593,0.564093889,2,0.5,7.713084698,3.059493303,7.792263031,6C,1.509600639,49.83341217,50,50.5906105,5.033107281,5.08204937,64.49053192,65.11763763,300.4789429,1001.569214,97.92137146
tree18,LN,6,0.691432777,0.013538225,314.1582569,0.078306201,0.562853444,2,0.5,7.713084698,2.951521873,7.696753502,6C,1.401164889,399.7846375,400,399.3036194,4.972878933,5.024736404,64.20308685,64.87260437,300.4879761,1001.675964,97.91368103
tree18,LN,6,0.766396903,0.013142535,302.7157843,0.075900615,0.561944908,2,0.5,7.713084698,2.892048836,7.60753727,6C,1.339392066,399.9336243,400,399.4033203,4.918794155,4.969063759,63.76768112,64.41938019,300.4736633,1001.502258,97.90525818
tree18,LN,6,2.948313483,0.013606183,247.2301793,0.079140056,0.566033579,2,0.5,7.713084698,2.836115122,7.599827766,6C,1.280496478,600.3915405,600,598.3974609,4.869058132,4.921478748,63.37628937,64.05860901,300.4564819,1001.585571,97.90903473
tree18,LN,6,2.751779413,0.014407448,485.9630421,0.083708121,0.565493293,2,0.5,7.713084698,2.788275242,7.537346363,6C,1.229483604,799.9006958,800,798.0245972,4.825980186,4.881425858,63.0293541,63.75349808,300.4725342,1001.700989,97.90926361
tree18,LN,6,3.708646459,0.013284011,542.9782766,0.077413125,0.567146281,2,0.5,7.713084698,2.750683069,7.506909847,6C,1.190525174,1000.039307,1000,997.5194092,4.790995598,4.842272758,62.74144363,63.41295624,300.4779053,1001.790955,97.91207123
tree18,LN,6,3.699823321,0.012697757,721.7341831,0.073986895,0.567047914,2,0.5,7.713084698,2.717215776,7.46243906,6C,1.160075665,1200.074097,1200,1197.552368,4.761989117,4.811000824,62.51015472,63.15352631,300.462677,1001.67218,97.91236115
tree18,LN,6,4.414293691,0.012474837,819.634865,0.072921136,0.568908324,2,0.5,7.713084698,2.702771187,7.43958807,6C,1.145751595,1399.974487,1400,1396.968262,4.726788044,4.775096893,62.11643219,62.75127792,300.4539795,1001.283936,97.91972351
tree18,LN,6,4.6835868,0.01423344,1057.190296,0.083660595,0.572210566,2,0.5,7.713084698,2.718811274,7.457753658,6C,1.161311626,1600.217407,1600,1597.010742,4.698872566,4.75429821,61.6821785,62.40975189,300.448822,1001.531433,97.92433167
tree18,LN,6,5.307565359,0.014278674,1384.44693,0.084443225,0.575778871,2,0.5,7.713084698,2.739579678,7.477471828,6C,1.176581979,1999.794678,2000,1996.149536,4.675882816,4.731825829,61.29409409,62.02742767,300.4616699,1001.724915,97.9309845
tree18,LN,6,-0.013419884,0.016367846,298.8382291,0.083701585,0.498390954,2,0.5,7.713084698,1.288160682,5.143620968,2C,0.044784222,299.9860229,300,299.978241,3.890486717,3.94599247,56.54603195,57.35277939,300.4059753,998.8421021,97.88944244
tree18,LN,6,-2.509599286,0.002918514,1570.920847,0.014996181,0.499979733,2,0.5,7.713084698,1.135970116,4.985331059,2C,0.00722128,200.2732849,200,201.9420624,3.820565224,3.830510855,56.14270401,56.28885651,300.4080505,998.9874878,97.89279938
tree18,LN,6,-0.522714928,0.016159808,151.1444409,0.079102404,0.477209279,2,0.5,7.713084698,0.978164732,4.408474922,2C,0.020560594,99.94065857,100,100.2833862,3.657738209,3.710206985,54.36089325,55.14067459,300.4031067,999.444458,97.88690948
tree18,LN,6,-0.84078362,0.015932341,134.267465,0.079087329,0.483936944,2,0.5,7.713084698,0.98948586,4.400562286,2C,0.022162529,49.86032867,50,50.41742325,3.584245443,3.636706114,53.22543716,54.00447083,300.4144287,998.8312378,97.88730621
tree18,LN,6,0.830919849,0.016050596,313.6694611,0.081551083,0.495323791,2,0.5,7.713084698,1.024132371,4.510027885,2C,0.021741359,400.1261597,400,399.5513,3.532418251,3.586514473,52.32338715,53.12467957,300.4224548,998.4136963,97.88415527
tree18,LN,6,1.064480555,0.015221207,284.3426593,0.079174293,0.50702532,2,0.5,7.713084698,1.059116244,4.64417696,2C,0.019464798,400.0054321,400,399.2757263,3.495967627,3.548489571,51.6531868,52.42920685,300.4205017,998.2329712,97.8841629
tree18,LN,6,1.838919535,0.014871984,396.3936644,0.078311397,0.513240991,2,0.5,7.713084698,1.079011917,4.692687511,2C,0.019897098,600.0146484,600,598.7592163,3.46276927,3.514719963,51.08821487,51.85467529,300.4239197,998.210083,97.88179779
tree18,LN,6,2.335723419,0.014576638,535.8267144,0.077095836,0.515483337,2,0.5,7.713084698,1.078273654,4.677066326,2C,0.021685015,799.87146,800,798.2755127,3.431241989,3.482388735,50.62382126,51.37842941,300.419342,998.3422852,97.8780365
tree18,LN,6,2.763401728,0.013917264,672.9207346,0.073842685,0.517064702,2,0.5,7.713084698,1.073382497,4.658130646,2C,0.023073606,1000.099609,1000,998.2107544,3.405836582,3.454828739,50.26424026,50.98727798,300.4055176,998.2271729,97.8732605
tree18,LN,6,3.105543006,0.013809628,828.7839545,0.073562089,0.519098743,2,0.5,7.713084698,1.069616556,4.654616356,2C,0.021895444,1199.923218,1200,1197.796997,3.383193731,3.432000637,49.94214249,50.66262054,300.4067688,998.3708496,97.87039185
tree18,LN,6,3.332342128,0.013656388,996.5644597,0.073123139,0.521759308,2,0.5,7.713084698,1.070324063,4.667500496,2C,0.022244323,1400.136597,1400,1397.850098,3.364333391,3.412847757,49.65886307,50.37495422,300.4206238,998.1641846,97.86579132
